vehicle_count_requested,vehicle_index,vehicle_id,k_anon_target,fake_set_cap,obfuscation_radius_m,real_anon_radius_m,strict_current_position_radius_enforced,strict_future_path_radius_enforced,horizon_mode,run_ended_reason,target_alive_steps,target_stall_steps_at_end,mean_horizon_edges_lifetime,rows,vehicles_observed,mean_k_real,mean_k_fake,mean_k_combined,mean_delta_k_vs_real,mean_h_real,mean_h_fake,mean_h_combined,mean_k_traj_real,mean_k_traj_fake,mean_k_traj_combined,mean_delta_k_traj_vs_real,mean_h_traj_real,mean_h_traj_fake,mean_h_traj_combined,mean_true_to_fake_div,mean_pairwise_fake_div,mean_pairwise_combined_div,route_png,nnpda_tracking_success_rate,nnpda_full_trace_recovery,nnpda_time_to_first_error_step,nnpda_time_to_first_error_s,nnpda_longest_true_streak,jpda_tracking_success_rate,jpda_full_trace_recovery,jpda_time_to_first_error_step,jpda_time_to_first_error_s,jpda_longest_true_streak,mht_tracking_success_rate,mht_full_trace_recovery,mht_time_to_first_error_step,mht_time_to_first_error_s,mht_longest_true_streak,mm_hmm_tracking_success_rate,mm_hmm_full_trace_recovery,mm_hmm_time_to_first_error_step,mm_hmm_time_to_first_error_s,mm_hmm_longest_true_streak
1,84,84,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,519,0,21.0,519,1,0.0,14.776493,0.0,0.0,0.0,2.69072,0.0,0.0,13.549133,0.0,0.0,0.0,2.487289,0.0,0.511967,0.335581,0.0,,0.011561,0,-1,-1,0,0.17341,0,-1,-1,0,0.169557,0,-1,-1,0,0.038536,0,-1,-1,0
1,84,84,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,519,0,21.0,519,1,0.0,19.66474,0.0,0.0,0.0,2.975802,0.0,0.0,18.156069,0.0,0.0,0.0,2.763982,0.0,0.506618,0.327174,0.0,,0.021195,0,-1,-1,0,0.125241,0,-1,-1,0,0.17341,0,-1,-1,0,0.055877,0,-1,-1,0
1,84,84,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,519,0,21.0,519,1,0.0,48.768786,0.0,0.0,0.0,3.881555,0.0,0.0,43.83237,0.0,0.0,0.0,3.522997,0.0,0.483422,0.338582,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v84_k50.png,0.009634,0,-1,-1,0,0.052023,0,-1,-1,0,0.015414,0,-1,-1,0,0.015414,0,-1,-1,0
1,85,85,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,703,0,30.0,703,1,0.0,5.0,0.0,0.0,0.0,1.609438,0.0,0.0,3.933144,0.0,0.0,0.0,1.241174,0.0,0.357717,0.276429,0.0,,0.337127,0,-1,-1,0,0.253201,0,-1,-1,0,0.347084,0,-1,-1,0,0.301565,0,-1,-1,0
1,85,85,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,703,0,30.0,703,1,0.0,10.0,0.0,0.0,0.0,2.302585,0.0,0.0,8.470839,0.0,0.0,0.0,1.939066,0.0,0.39166,0.226234,0.0,,0.246088,0,-1,-1,0,0.139403,0,-1,-1,0,0.246088,0,-1,-1,0,0.210526,0,-1,-1,0
1,85,85,15,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,703,0,30.0,703,1,0.0,15.0,0.0,0.0,0.0,2.70805,0.0,0.0,12.679943,0.0,0.0,0.0,2.290497,0.0,0.38736,0.211104,0.0,,0.273115,0,-1,-1,0,0.133713,0,-1,-1,0,0.273115,0,-1,-1,0,0.243243,0,-1,-1,0
1,85,85,20,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,703,0,30.0,703,1,0.0,19.960171,0.0,0.0,0.0,2.993689,0.0,0.0,16.957326,0.0,0.0,0.0,2.543507,0.0,0.385154,0.199853,0.0,,0.227596,0,-1,-1,0,0.096728,0,-1,-1,0,0.227596,0,-1,-1,0,0.201991,0,-1,-1,0
1,85,85,50,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,703,0,30.0,703,1,0.0,49.761024,0.0,0.0,0.0,3.906932,0.0,0.0,42.007112,0.0,0.0,0.0,3.322459,0.0,0.358662,0.199513,0.0,/home/panagiotis/Desktop/ESORICS3SIM/MUNICH/outputs/route_map_v85_k50.png,0.009957,0,-1,-1,0,0.01707,0,-1,-1,0,0.01707,0,-1,-1,0,0.014225,0,-1,-1,0
1,86,86,5,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,293,0,12.0,293,1,0.0,4.843003,0.0,0.0,0.0,1.569339,0.0,0.0,4.215017,0.0,0.0,0.0,1.352157,0.0,0.482295,0.433076,0.0,,0.392491,0,-1,-1,0,0.12628,0,-1,-1,0,0.395904,0,-1,-1,0,0.163823,0,-1,-1,0
1,86,86,10,100,100.0,100.0,True,True,capped_first_30_usable_edges,normal_finish,293,0,12.0,293,1,0.0,9.52901,0.0,0.0,0.0,2.230658,0.0,0.0,8.382253,0.0,0.0,0.0,1.976936,0.0,0.500822,0.409564,0.0,,0.023891,0,-1,-1,0,0.116041,0,-1,-1,0,0.365188,0,-1,-1,0,0.105802,0,-1,-1,0
